,total_demand,avg_wind_speed,prcp,snowfall,temp_obs,weekend,holiday,qt_1,qt_2,qt_3,qt_4,foggy,rainy,snowy,windy
2012-08-12,6459.0,5.14,0.06333333333333334,0.0,71.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-08-13,6799.0,5.82,0.0,0.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0
2012-08-14,6690.0,6.71,0.16333333333333333,0.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-08-15,7263.0,6.93,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-08-16,7524.0,6.49,0.0,0.0,73.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-08-17,7086.0,9.62,0.0033333333333333335,0.0,73.5,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0
2012-08-18,7773.0,7.38,0.21,0.0,71.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-08-19,4495.0,3.8,0.12,0.0,69.5,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-08-20,6479.0,5.59,0.33666666666666667,0.0,68.5,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-08-21,6941.0,3.36,0.35333333333333333,0.0,64.5,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-08-22,7305.0,3.13,0.17333333333333334,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0
2012-08-23,7692.0,3.58,0.11666666666666665,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2012-08-24,7513.0,2.91,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-08-25,5972.0,10.51,0.02,0.0,72.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0
2012-08-26,5179.0,8.05,0.12666666666666668,0.0,71.5,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1
2012-08-27,6815.0,5.82,0.27,0.0,71.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-08-28,6983.0,7.61,0.12333333333333334,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-08-29,7636.0,4.7,0.0,0.0,71.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-08-30,7633.0,3.8,0.0,0.0,71.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-08-31,7276.0,7.16,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-09-01,6081.0,4.92,0.5466666666666666,0.0,80.5,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1
2012-09-02,5749.0,2.24,0.11333333333333334,0.0,74.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-09-03,5957.0,6.71,0.45,0.0,74.5,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-09-04,6787.0,9.84,0.013333333333333334,0.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-09-05,7054.0,7.83,0.006666666666666667,0.0,76.5,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0
2012-09-06,6135.0,5.82,0.08,0.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0
2012-09-07,7410.0,7.38,0.09666666666666668,0.0,71.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-08,5906.0,11.63,0.16333333333333333,0.0,75.5,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2012-09-09,8119.0,9.4,0.5599999999999999,0.0,64.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-10,7437.0,10.74,0.0,0.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-11,7695.0,4.25,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-12,7800.0,5.59,0.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-13,7742.0,3.58,0.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-14,7922.0,4.7,0.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-15,8623.0,10.07,0.0,0.0,62.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-16,7251.0,4.47,0.0,0.0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-17,6775.0,6.49,0.04666666666666667,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-09-18,4029.0,15.66,0.45,0.0,71.5,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-09-19,7518.0,8.72,0.5333333333333333,0.0,60.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-20,7659.0,5.14,0.0,0.0,51.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-21,8076.0,6.93,0.0,0.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-22,8316.0,11.63,0.0,0.0,69.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-23,7826.0,9.17,0.0,0.0,54.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-24,7340.0,6.71,0.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-25,7467.0,10.07,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-26,7661.0,9.62,0.02,0.0,65.5,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1
2012-09-27,7311.0,5.59,0.16333333333333333,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1
2012-09-28,7336.0,6.93,0.49333333333333335,0.0,65.5,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0
2012-09-29,8470.0,8.72,0.0033333333333333335,0.0,57.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2012-09-30,6812.0,6.04,0.0,0.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0
2012-10-01,6699.0,3.58,0.03,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-10-02,4587.0,4.92,0.22,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-03,7496.0,2.91,0.45999999999999996,0.0,68.5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-04,7275.0,4.7,0.016666666666666666,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-05,8063.0,4.92,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-06,7889.0,11.18,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-07,3463.0,6.04,0.06,0.0,48.5,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-08,5422.0,7.83,0.12666666666666668,0.0,44.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-10-09,6337.0,7.61,0.07333333333333332,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-10,7612.0,7.61,0.049999999999999996,0.0,56.5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-11,7509.0,8.05,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-12,7207.0,9.62,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-13,7040.0,6.71,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-14,6559.0,11.41,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-15,5826.0,12.3,0.02,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-16,7461.0,6.93,0.07,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2012-10-17,7399.0,4.7,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-18,7444.0,9.4,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-10-19,5358.0,5.59,0.30333333333333334,0.0,61.5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-20,8018.0,5.37,0.45333333333333337,0.0,52.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-21,6759.0,6.71,0.0033333333333333335,0.0,47.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-22,6996.0,3.8,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2012-10-23,7397.0,4.03,0.0,0.0,49.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-24,7630.0,2.91,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-10-25,7297.0,5.37,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-26,7366.0,5.82,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-10-27,7769.0,10.29,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-10-28,4409.0,16.78,0.049999999999999996,0.0,59.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-29,21.0,24.16,2.5633333333333335,0.0,49.5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-30,1080.0,12.08,2.725,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-10-31,5511.0,6.49,1.0966666666666667,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-11-01,5932.0,6.49,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-11-02,5795.0,11.41,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-03,5087.0,11.18,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-04,5059.0,7.83,0.0,0.0,39.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-05,5207.0,9.62,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-06,5639.0,7.61,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-07,4994.0,12.75,0.006666666666666667,0.0,38.5,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0
2012-11-08,5274.0,14.99,0.02666666666666667,0.0,41.5,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0
2012-11-09,5946.0,8.5,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-10,6478.0,2.46,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-11,6777.0,5.37,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-12,6218.0,7.61,0.0033333333333333335,0.0,51.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-11-13,4060.0,14.32,0.5133333333333333,0.0,42.5,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-11-14,5437.0,8.05,0.03666666666666667,0.0,39.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-15,5394.0,6.71,0.049999999999999996,0.0,40.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-16,5642.0,7.16,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-17,5582.0,7.61,0.0,0.0,40.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-18,4637.0,9.4,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-19,5453.0,9.4,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-20,5583.0,3.36,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-21,5101.0,4.47,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-11-22,2393.0,2.24,0.0,0.0,36.5,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0
2012-11-23,3864.0,6.71,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2012-11-24,2259.0,15.43,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-25,2402.0,6.04,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-26,5040.0,2.01,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-27,3930.0,10.29,0.04,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-11-28,5245.0,8.5,0.02,0.0,37.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-29,5279.0,4.7,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-11-30,5617.0,2.01,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-01,5136.0,2.24,0.0,0.0,34.5,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-02,4600.0,4.7,0.006666666666666667,0.0,37.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-03,6183.0,3.36,0.023333333333333334,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2012-12-04,6562.0,7.61,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-05,5665.0,12.97,0.0,0.0,54.5,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-12-06,5345.0,7.16,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-07,4962.0,5.59,0.03333333333333333,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-08,5526.0,4.47,0.013333333333333334,0.0,48.5,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-09,3198.0,6.71,0.19666666666666668,0.0,51.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-10,5127.0,7.38,0.016666666666666666,0.0,53.5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-11,5456.0,12.3,0.06333333333333334,0.0,44.5,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0
2012-12-12,5279.0,7.16,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-13,5482.0,6.93,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-14,5561.0,5.37,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-15,4981.0,4.47,0.0,0.0,31.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-16,3743.0,3.8,0.03,0.0,45.5,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-17,4550.0,4.25,0.10333333333333333,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-18,5513.0,9.62,0.043333333333333335,0.0,45.5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-19,5234.0,7.83,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-20,4097.0,6.26,0.18666666666666668,0.0,35.5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-21,3584.0,15.88,0.89,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-22,1733.0,16.55,0.0033333333333333335,0.0,38.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-23,1767.0,5.14,0.0,0.0,26.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-24,909.0,3.58,0.04666666666666667,0.0,28.5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0
2012-12-25,1004.0,7.16,0.11,0.0,33.5,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-26,435.0,13.2,0.5133333333333333,0.06666666666666667,32.5,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0
2012-12-27,2096.0,14.09,1.11,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0
2012-12-28,3068.0,6.49,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-29,1328.0,6.04,0.06,0.0,37.5,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0
2012-12-30,1780.0,14.99,0.11333333333333333,0.0,36.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-12-31,2711.0,6.49,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2013-01-01,1964.0,6.04,0.0,0.0,39.5,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-02,3673.0,9.17,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-03,3844.0,6.04,0.0,0.0,27.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-04,4078.0,7.61,0.0,0.0,28.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-05,3516.0,5.82,0.0033333333333333335,0.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0
2013-01-06,3751.0,5.82,0.006666666666666667,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
2013-01-07,4741.0,7.61,0.0,0.0,41.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-08,5274.0,6.26,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-09,5110.0,2.91,0.0033333333333333335,0.0,31.5,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-01-10,5382.0,6.49,0.0,0.0,39.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-11,4094.0,2.24,0.0033333333333333335,0.0,38.5,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-01-12,5573.0,3.8,0.04666666666666667,0.0,42.5,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-01-13,4114.0,2.91,0.0,0.0,47.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-01-14,5023.0,9.84,0.043333333333333335,0.0,56.5,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-01-15,2897.0,8.5,0.5333333333333333,0.0,39.5,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
2013-01-16,3477.0,5.59,0.6,0.0,35.5,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-01-17,4769.0,6.71,0.07333333333333332,0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
2013-01-18,4472.0,11.41,0.0033333333333333335,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-19,4918.0,13.42,0.0,0.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-20,5699.0,12.08,0.0,0.0,40.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-21,4526.0,10.07,0.0,0.0,32.5,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-22,2931.0,15.43,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-23,3184.0,8.05,0.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0
2013-01-24,2425.0,12.3,0.03,0.43333333333333335,17.5,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0
2013-01-25,2354.0,6.93,0.006666666666666667,0.13333333333333333,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0
2013-01-26,2739.0,5.59,0.006666666666666667,0.16666666666666666,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0
2013-01-27,2989.0,6.71,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-01-28,2712.0,9.17,0.16666666666666666,0.03333333333333333,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0
2013-01-29,5791.0,7.16,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-01-30,4642.0,13.65,0.2866666666666667,0.0,61.5,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-01-31,4325.0,17.22,1.0066666666666666,0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-02-01,3161.0,13.2,0.013333333333333334,0.3333333333333333,28.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0
2013-02-02,2450.0,6.71,0.006666666666666667,0.1,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0
2013-02-03,2555.0,4.7,0.006666666666666667,0.13333333333333333,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0
2013-02-04,3919.0,6.93,0.0,0.0,26.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-02-05,4578.0,4.47,0.006666666666666667,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-02-06,4871.0,8.05,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
2013-02-07,4438.0,5.59,0.0,0.0,31.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-02-08,3351.0,12.3,0.21,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-02-09,3428.0,17.67,0.0,0.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1
2013-02-10,3576.0,5.82,0.0,0.0,24.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-02-11,4222.0,9.17,0.19333333333333336,0.0,40.5,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-02-12,5623.0,8.72,0.08333333333333333,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-02-13,3533.0,6.93,0.06333333333333334,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0
2013-02-14,5117.0,6.26,0.17666666666666667,0.0,35.5,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
2013-02-15,5315.0,8.5,0.03333333333333333,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0
2013-02-16,3205.0,10.07,0.11666666666666665,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0
2013-02-17,2487.0,16.78,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-02-18,3320.0,8.05,0.0,0.0,28.5,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-02-19,3932.0,12.75,0.023333333333333334,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0
2013-02-20,4352.0,16.33,0.06,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-02-21,4109.0,12.75,0.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-02-22,3526.0,5.82,0.02,0.0,31.5,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0
2013-02-23,2547.0,6.04,0.4366666666666666,0.0,34.5,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-02-24,4325.0,13.87,0.03,0.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
2013-02-25,4948.0,4.7,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-02-26,2742.0,10.07,0.20666666666666667,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-02-27,5388.0,7.83,0.5233333333333333,0.0,40.5,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-02-28,5084.0,10.51,0.01,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
2013-03-01,4886.0,13.2,0.0,0.0,40.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-02,3707.0,12.3,0.016666666666666666,0.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-03,3048.0,13.42,0.0,0.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-04,4412.0,13.65,0.0,0.0,30.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-05,5181.0,8.05,0.0,0.0,35.5,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0
2013-03-06,1125.0,20.58,0.675,0.2,35.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0
2013-03-07,5006.0,16.11,0.35,0.0,39.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-08,4835.0,19.01,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-09,6768.0,6.49,0.0,0.0,41.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-10,6764.0,6.04,0.0,0.0,36.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-11,6039.0,10.29,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
2013-03-12,4245.0,14.99,0.32,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0
2013-03-13,5693.0,10.96,0.5266666666666667,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
2013-03-14,4826.0,14.99,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-15,6330.0,8.5,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-16,6168.0,7.61,0.015,0.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
2013-03-17,3942.0,6.71,0.005,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-18,2747.0,8.05,0.16,0.0,34.5,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0
2013-03-19,5942.0,10.29,0.24,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-20,5806.0,12.3,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-21,4508.0,15.43,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0
2013-03-22,5407.0,10.96,0.0,0.0,32.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2013-03-23,6479.0,8.5,0.0,0.0,36.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
